exp,id,exp_type,condition,resp,correct_resp,correct,number_faces,validity,rt
1,59,witness,incongruent,0,0,1,2,0.41300000000000003,2.16900000000006
1,59,witness,incongruent,0,1,0,1,0.30000000000000004,1.23100000000006
1,59,witness,incongruent,0,0,1,2,0.41300000000000003,1.231
1,59,witness,incongruent,0,0,1,1,0.406,1.177
1,59,witness,incongruent,1,1,1,2,0.41300000000000003,1.74200000000006
1,59,witness,incongruent,0,0,1,2,0.41300000000000003,3.049
1,59,witness,incongruent,0,0,1,1,0.406,1.1800000000000601
1,59,witness,incongruent,1,0,0,2,0.22699999999999998,3.658
1,59,witness,incongruent,1,0,0,1,0.30000000000000004,2.05
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,2.145
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,0.825
1,59,witness,incongruent,1,1,1,0,0.41300000000000003,0.898
1,59,witness,incongruent,0,0,1,1,0.406,2.49300000000006
1,59,witness,incongruent,0,1,0,0,0.04600000000000004,2.064
1,59,witness,incongruent,1,1,1,0,0.41300000000000003,0.916
1,59,witness,incongruent,0,1,0,1,0.30000000000000004,1.972
1,59,witness,incongruent,1,1,1,2,0.41300000000000003,2.218
1,59,witness,incongruent,0,1,0,0,0.04600000000000004,1.409
1,59,witness,incongruent,1,0,0,0,0.04600000000000004,1.537
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,1.268
1,59,witness,incongruent,0,1,0,1,0.30000000000000004,NA
1,59,witness,incongruent,0,0,1,0,0.41300000000000003,0.828
1,59,witness,incongruent,0,1,0,2,0.31799999999999995,2.638
1,59,witness,incongruent,0,0,1,0,0.41300000000000003,1.12
1,59,witness,incongruent,1,0,0,2,0.31799999999999995,2.013
1,59,witness,incongruent,0,1,0,2,0.22699999999999998,1.525
1,59,witness,incongruent,1,0,0,1,0.43700000000000006,1.207
1,59,witness,incongruent,1,1,1,0,0.41300000000000003,1.026
1,59,witness,incongruent,0,1,0,1,0,1.609
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,1.432
1,59,witness,incongruent,1,1,1,2,0.41300000000000003,1.792
1,59,witness,incongruent,0,0,1,0,0.41300000000000003,1.979
1,59,witness,incongruent,0,0,1,1,0.30000000000000004,3.944
1,59,witness,incongruent,1,1,1,0,0.41300000000000003,1.122
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,2.138
1,59,witness,incongruent,1,1,1,1,0.30000000000000004,2.571
1,59,witness,incongruent,0,0,1,0,0.41300000000000003,1.199
1,59,witness,incongruent,0,0,1,1,0.406,1.63700000000006
1,59,witness,incongruent,1,0,0,0,0.41300000000000003,0.959
1,59,witness,incongruent,0,1,0,0,0.41300000000000003,1.234
1,59,witness,incongruent,0,1,0,2,0.41300000000000003,6.565
1,59,witness,incongruent,1,1,1,2,0.41300000000000003,1.26300000000006
1,59,witness,incongruent,1,0,0,1,0.406,2.442
1,59,witness,incongruent,0,0,1,1,0.406,0.891
1,59,witness,incongruent,0,0,1,2,0.41300000000000003,1.49599999999994
1,59,witness,incongruent,0,1,0,0,0.04600000000000004,2.055
1,59,witness,incongruent,1,1,1,1,0.43700000000000006,1.065
1,59,witness,incongruent,1,0,0,1,0.406,2.148
1,59,witness,incongruent,1,1,1,1,0,6.87
1,59,witness,incongruent,0,0,1,2,0.41300000000000003,1.917
1,59,witness,incongruent,1,0,0,1,0,NA
1,59,witness,incongruent,0,0,1,1,0,2.572
1,59,witness,incongruent,0,0,1,2,0.31799999999999995,2.618
1,59,witness,incongruent,0,0,1,1,0.406,2.176
1,59,witness,incongruent,0,0,1,0,0.41300000000000003,0.945
1,59,witness,incongruent,0,1,0,2,0.22699999999999998,6.71400000000012
1,59,witness,incongruent,0,0,1,1,0.30000000000000004,1.009
1,59,witness,incongruent,1,0,0,0,0.04600000000000004,2.16
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,7.49
1,60,witness,incongruent,1,0,0,1,0.406,NA
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,8.914
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,7.212
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,NA
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,5.50600000000001
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,NA
1,60,witness,incongruent,1,0,0,0,0.04600000000000004,4.54
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,1.924
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,2.15000000000001
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,5.37
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,NA
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,7.78800000000001
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,8.575
1,60,witness,incongruent,1,0,0,2,0.31799999999999995,NA
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,3.409
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,NA
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,1.002
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,1.307
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,1.352
1,60,witness,incongruent,1,0,0,1,0.406,2.958
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,4.644
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,4.795
1,60,witness,incongruent,0,0,1,1,0,2.409
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,2.514
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,0.85
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,3.434
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,5.83
1,60,witness,incongruent,0,0,1,2,0.22699999999999998,7.491
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,3.274
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,2.573
1,60,witness,incongruent,0,1,0,2,0.22699999999999998,1.347
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,1.128
1,60,witness,incongruent,0,1,0,1,0,1.138
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,2.221
1,60,witness,incongruent,0,0,1,1,0,0.983
1,60,witness,incongruent,0,0,1,1,0.406,0.996
1,60,witness,incongruent,0,0,1,1,0.406,1.195
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,1.095
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.92300000000006
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,1.225
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,7.339
1,60,witness,incongruent,1,0,0,0,0.04600000000000004,1.349
1,60,witness,incongruent,0,0,1,1,0.406,0.818
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,2.021
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,4.27400000000006
1,60,witness,incongruent,1,0,0,1,0.406,5.65
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,1.23
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,3.338
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,1.015
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.839
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,0.904
1,60,witness,incongruent,0,1,0,0,0.04600000000000004,2.471
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,1.098
1,60,witness,incongruent,1,1,1,1,0,0.839
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,1.007
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.828
1,60,witness,incongruent,1,1,1,1,0.406,0.803
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,2.09900000000006
1,60,witness,incongruent,1,0,0,1,0.406,0.764
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.863
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.762
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,2.60500000000006
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,2.23
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,1.54900000000006
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.529
1,60,witness,incongruent,0,1,0,1,0,1.294
1,60,witness,incongruent,0,0,1,1,0.406,0.909000000000058
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.409
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,4.265
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,1.255
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,1.198
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.905
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,1.331
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,1.56400000000006
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.846
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.755
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.315
1,60,witness,incongruent,1,0,0,2,0.31799999999999995,0.75
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,0.588
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,1.017
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,4.813
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.897
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,1.911
1,60,witness,incongruent,0,1,0,1,0.406,1.00200000000006
1,60,witness,incongruent,1,0,0,0,0.04600000000000004,1.8
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.772
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,0.964000000000058
1,60,witness,incongruent,1,0,0,1,0,0.614
1,60,witness,incongruent,1,0,0,1,0.406,0.369
1,60,witness,incongruent,1,0,0,1,0.406,0.422
1,60,witness,incongruent,1,0,0,1,0.406,0.348000000000058
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,0.436
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.314
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,0.933
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.614
1,60,witness,incongruent,1,0,0,0,0.04600000000000004,0.672
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,0.346
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.594
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,3.452
1,60,witness,incongruent,0,0,1,1,0,3.187
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.891
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,1.021
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,0.546000000000058
1,60,witness,incongruent,0,0,1,1,0.406,0.935
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.885
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,0.81
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,0.8800000000001159
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,0.8850000000001159
1,60,witness,incongruent,1,0,0,1,0.406,1.021
1,60,witness,incongruent,1,1,1,1,0,0.406
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.598
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,0.613
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.6
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.725
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.476
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.576
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,0.482
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,1.649
1,60,witness,incongruent,0,0,1,1,0.406,1.855
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.369
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,1.607
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,1.403
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,8.75
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,3.743
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,2.149
1,60,witness,incongruent,0,1,0,0,0.04600000000000004,2.457
1,60,witness,incongruent,1,0,0,1,0.406,1.213
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.605
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,1.143
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,0.839
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,1.473
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,3.11900000000001
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.739
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,0.8680000000000071
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,0.243
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,1.18
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,4.415
1,60,witness,incongruent,0,0,1,1,0.406,4.752
1,60,witness,incongruent,0,0,1,1,0.43700000000000006,2.85600000000001
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,2.214
1,60,witness,incongruent,0,1,0,0,0.04600000000000004,0.843000000000015
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.968
1,60,witness,incongruent,1,0,0,2,0.22699999999999998,0.966
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,0.739
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,3.314
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,1.793
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,1.206
1,60,witness,incongruent,1,1,1,1,0,4.311
1,60,witness,incongruent,0,0,1,1,0.406,8.819
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,NA
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,2.86400000000003
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,1.716
1,60,witness,incongruent,1,0,0,1,0.406,0.852
1,60,witness,incongruent,0,0,1,1,0,2.07
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.826
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,3.832
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,5.51
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,3.924
1,60,witness,incongruent,1,1,1,2,0.31799999999999995,4.079
1,60,witness,incongruent,1,0,0,1,0.406,2.97100000000003
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.774
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,2.644
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,5.284
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,2.739
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,1.352
1,60,witness,incongruent,0,1,0,1,0.406,1.025
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,1.16
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,0.532
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.621
1,60,witness,incongruent,1,0,0,1,0.406,1.519
1,60,witness,incongruent,0,1,0,1,0,0.822
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.568
1,60,witness,incongruent,0,0,1,1,0.406,0.462000000000029
1,60,witness,incongruent,0,1,0,2,0.41300000000000003,1.218
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.5
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.709
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,3.23
1,60,witness,incongruent,1,0,0,1,0,3.613
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,0.634
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.996
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,2.784
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,1.943
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,2.085
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,1.82
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,2.902
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.552000000000058
1,60,witness,incongruent,1,1,1,1,0.43700000000000006,2.522
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,2.711
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,6.399
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,3.487
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,3.036
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,3.03800000000006
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,2.92
1,60,witness,incongruent,1,0,0,1,0.406,1.601
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.396
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.25900000000005796
1,60,witness,incongruent,1,0,0,1,0.406,0.303000000000058
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,0.301000000000058
1,60,witness,incongruent,1,0,0,1,0.406,0.299
1,60,witness,incongruent,1,1,1,2,0.31799999999999995,0.343
1,60,witness,incongruent,1,0,0,1,0.406,0.374
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,0.361
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,1.957
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.45500000000005797
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,1.39
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,1.079
1,60,witness,incongruent,0,0,1,0,0.04600000000000004,0.411000000000058
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,0.603
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,0.505
1,60,witness,incongruent,1,0,0,1,0,0.643
1,60,witness,incongruent,1,1,1,1,0,0.446
1,60,witness,incongruent,1,0,0,1,0,3.12
1,60,witness,incongruent,0,1,0,2,0.22699999999999998,1.004
1,60,witness,incongruent,0,0,1,2,0.31799999999999995,0.59
1,60,witness,incongruent,0,1,0,1,0,1.606
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.655
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.519
1,60,witness,incongruent,0,0,1,1,0.406,3.058
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,2.886
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,2.246
1,60,witness,incongruent,1,0,0,2,0.22699999999999998,6.28100000000006
1,60,witness,incongruent,1,0,0,0,0.41300000000000003,0.901
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,0.805
1,60,witness,incongruent,1,0,0,1,0.406,2.619
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,1.129
1,60,witness,incongruent,1,0,0,1,0.30000000000000004,2.274
1,60,witness,incongruent,0,0,1,1,0.406,0.645
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,3.33500000000006
1,60,witness,incongruent,1,1,1,0,0.04600000000000004,1.047
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,4.35
1,60,witness,incongruent,1,1,1,0,0.41300000000000003,0.812
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,2.85500000000006
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.963
1,60,witness,incongruent,0,0,1,1,0.30000000000000004,0.92
1,60,witness,incongruent,1,0,0,1,0.406,3.586
1,60,witness,incongruent,1,0,0,1,0.43700000000000006,0.707
1,60,witness,incongruent,0,1,0,1,0.30000000000000004,0.431
1,60,witness,incongruent,0,0,1,0,0.41300000000000003,0.428
1,60,witness,incongruent,0,1,0,0,0.41300000000000003,0.955
1,60,witness,incongruent,0,0,1,2,0.41300000000000003,0.584
1,60,witness,incongruent,1,1,1,1,0.30000000000000004,1.058
1,60,witness,incongruent,1,1,1,2,0.41300000000000003,0.808
1,60,witness,incongruent,0,1,0,1,0.43700000000000006,3.562
1,60,witness,incongruent,1,1,1,2,0.22699999999999998,0.824
1,60,witness,incongruent,1,0,0,2,0.41300000000000003,1.83
1,61,witness,incongruent,1,0,0,1,0.30000000000000004,NA
1,61,witness,incongruent,1,0,0,2,0.41300000000000003,NA
1,61,witness,incongruent,0,0,1,1,0.30000000000000004,NA
1,61,witness,incongruent,1,0,0,1,0.30000000000000004,6.1698580000000005
1,61,witness,incongruent,0,0,1,0,0.04600000000000004,4.36844700002384
1,61,witness,incongruent,0,1,0,0,0.04600000000000004,2.30069099997616
1,61,witness,incongruent,1,0,0,2,0.31799999999999995,4.284611
1,61,witness,incongruent,0,1,0,1,0.43700000000000006,NA
1,61,witness,incongruent,1,1,1,2,0.41300000000000003,1.77161800007152
1,61,witness,incongruent,1,1,1,2,0.41300000000000003,2.99930000007153
1,61,witness,incongruent,1,1,1,1,0.406,5.383829000023851
1,61,witness,incongruent,1,0,0,1,0.406,2.35446899997616
1,61,witness,incongruent,0,1,0,1,0,4.98568099997616
1,61,witness,incongruent,1,1,1,1,0.43700000000000006,1.49770099997616
1,61,witness,incongruent,1,0,0,2,0.31799999999999995,1.6814330000715298
1,61,witness,incongruent,0,1,0,1,0.30000000000000004,2.8742020000715303
1,61,witness,incongruent,1,0,0,2,0.41300000000000003,5.40948700007153
1,61,witness,incongruent,0,1,0,1,0.43700000000000006,1.39367700002385
1,61,witness,incongruent,0,1,0,2,0.22699999999999998,NA
1,61,witness,incongruent,1,1,1,0,0.41300000000000003,1.2190620000238401
1,61,witness,incongruent,0,1,0,1,0.30000000000000004,2.20585700004769
1,61,witness,incongruent,1,1,1,1,0.43700000000000006,1.1138230000476799
1,61,witness,incongruent,1,1,1,1,0.30000000000000004,0.98372700002385
1,61,witness,incongruent,1,1,1,1,0,NA
1,61,witness,incongruent,0,1,0,2,0.41300000000000003,2.15795600004768
1,61,witness,incongruent,1,0,0,0,0.41300000000000003,0.878518000071519
1,61,witness,incongruent,0,0,1,1,0.406,3.2020140000476998
1,61,witness,incongruent,1,0,0,1,0.406,2.76208300004769
1,61,witness,incongruent,1,1,1,2,0.41300000000000003,1.51052200004767
1,61,witness,incongruent,0,0,1,0,0.41300000000000003,3.07881899997615
1,61,witness,incongruent,1,1,1,0,0.41300000000000003,1.4445140000477
1,61,witness,incongruent,1,1,1,0,0.04600000000000004,1.65413699999999
1,61,witness,incongruent,0,0,1,2,0.31799999999999995,2.47307399997616
1,61,witness,incongruent,1,0,0,2,0.22699999999999998,1.80683600004768
1,61,witness,incongruent,1,1,1,1,0.43700000000000006,2.8005950000715103
1,61,witness,incongruent,1,1,1,2,0.22699999999999998,3.21306600004766
1,61,witness,incongruent,0,0,1,2,0.41300000000000003,1.80457600007154
1,61,witness,incongruent,1,0,0,1,0.406,1.4867740000477099
1,61,witness,incongruent,1,1,1,2,0.41300000000000003,1.24048799997615
1,61,witness,incongruent,1,0,0,0,0.41300000000000003,1.4739820000714998
1,61,witness,incongruent,0,0,1,1,0,2.0907860000238303
1,61,witness,incongruent,1,1,1,0,0.41300000000000003,1.23600400002382
1,61,witness,incongruent,0,1,0,2,0.41300000000000003,1.7329270000715
1,61,witness,incongruent,1,0,0,1,0.406,2.89857600007154
1,61,witness,incongruent,0,0,1,0,0.04600000000000004,1.4412400000238599
1,61,witness,incongruent,1,1,1,0,0.41300000000000003,1.09824600004766
